user_id,song_id,rating,timestamp
691,215,1,2023-09-20 20:39:52.327735
637,411,1,2024-04-03 20:39:52.327735
422,40,4,2023-12-29 20:39:52.327735
865,480,2,2023-10-23 20:39:52.327735
23,26,2,2024-04-27 20:39:52.327735
575,27,4,2024-01-19 20:39:52.327735
143,190,1,2023-10-03 20:39:52.327735
993,83,1,2024-03-10 20:39:52.327735
665,384,1,2024-03-08 20:39:52.327735
145,434,5,2023-10-28 20:39:52.327735
225,170,3,2024-04-22 20:39:52.327735
503,413,1,2024-03-26 20:39:52.327735
962,167,3,2023-08-08 20:39:52.327735
974,188,3,2024-02-07 20:39:52.327735
821,169,2,2024-06-07 20:39:52.327735
616,289,4,2024-04-05 20:39:52.327735
104,467,5,2024-07-18 20:39:52.327735
947,229,3,2023-12-14 20:39:52.327735
39,467,5,2024-02-15 20:39:52.327735
947,97,2,2023-12-20 20:39:52.327735
198,367,1,2024-03-31 20:39:52.327735
646,16,3,2023-12-15 20:39:52.327735
579,279,4,2024-07-09 20:39:52.327735
391,135,2,2024-07-20 20:39:52.327735
179,26,5,2024-02-05 20:39:52.327735
968,352,1,2023-12-02 20:39:52.327735
554,12,5,2023-08-15 20:39:52.327735
448,72,4,2023-12-10 20:39:52.327735
500,133,3,2023-12-14 20:39:52.327735
15,106,4,2024-01-03 20:39:52.327735
623,220,5,2023-09-11 20:39:52.327735
669,373,5,2024-06-14 20:39:52.327735
289,453,4,2023-11-27 20:39:52.327735
478,177,4,2024-02-14 20:39:52.327735
231,282,4,2023-10-22 20:39:52.327735
923,133,1,2024-06-27 20:39:52.327735
420,22,5,2023-10-21 20:39:52.327735
157,463,2,2023-08-29 20:39:52.327735
550,269,1,2024-02-07 20:39:52.327735
441,412,1,2024-07-09 20:39:52.327735
97,161,1,2024-07-12 20:39:52.327735
997,107,2,2024-06-18 20:39:52.327735
411,279,4,2024-03-04 20:39:52.327735
951,353,5,2024-05-07 20:39:52.327735
289,235,3,2023-09-29 20:39:52.327735
254,18,3,2024-05-23 20:39:52.327735
196,242,5,2023-08-01 20:39:52.327735
598,117,2,2024-06-12 20:39:52.327735
834,286,3,2024-01-21 20:39:52.327735
522,282,1,2024-07-06 20:39:52.327735
517,144,3,2023-09-26 20:39:52.327735
635,205,5,2024-07-11 20:39:52.327735
842,39,1,2024-07-03 20:39:52.327735
865,417,3,2024-04-04 20:39:52.327735
118,154,5,2024-01-01 20:39:52.327735
806,176,2,2023-08-29 20:39:52.327735
909,449,5,2023-11-30 20:39:52.327735
159,241,2,2024-02-03 20:39:52.327735
815,422,1,2024-03-28 20:39:52.327735
228,386,5,2023-12-14 20:39:52.327735
877,369,4,2023-11-06 20:39:52.327735
216,134,4,2024-01-15 20:39:52.327735
948,46,4,2023-12-23 20:39:52.327735
696,50,4,2023-11-26 20:39:52.327735
15,166,4,2023-12-26 20:39:52.327735
157,106,2,2023-10-05 20:39:52.327735
648,216,5,2024-02-04 20:39:52.327735
261,146,1,2024-01-10 20:39:52.327735
157,411,4,2023-09-24 20:39:52.327735
47,425,4,2024-06-30 20:39:52.327735
324,72,1,2024-04-30 20:39:52.327735
844,476,1,2023-08-30 20:39:52.327735
685,330,4,2024-06-28 20:39:52.327735
130,273,2,2024-02-11 20:39:52.327735
411,247,1,2023-12-18 20:39:52.327735
95,446,5,2024-06-16 20:39:52.327735
627,413,5,2024-06-10 20:39:52.327735
755,186,2,2024-02-01 20:39:52.327735
932,70,3,2024-04-27 20:39:52.327735
292,462,2,2024-04-13 20:39:52.327735
794,150,4,2023-11-13 20:39:52.327735
811,246,3,2024-04-08 20:39:52.327735
283,262,4,2023-08-15 20:39:52.327735
69,26,5,2023-09-24 20:39:52.327735
660,423,1,2024-02-09 20:39:52.327735
11,140,4,2024-06-01 20:39:52.327735
254,99,5,2023-09-24 20:39:52.327735
842,398,2,2024-02-28 20:39:52.327735
872,278,4,2023-08-21 20:39:52.327735
550,51,5,2023-09-17 20:39:52.327735
134,151,1,2023-09-28 20:39:52.327735
712,432,4,2024-05-20 20:39:52.327735
23,455,5,2024-05-14 20:39:52.327735
815,104,4,2023-09-14 20:39:52.327735
346,434,1,2024-03-15 20:39:52.327735
302,89,4,2023-11-09 20:39:52.327735
363,141,4,2023-09-02 20:39:52.327735
396,213,5,2023-11-16 20:39:52.327735
218,233,3,2023-08-15 20:39:52.327735
141,394,4,2024-05-10 20:39:52.327735
616,183,3,2023-08-20 20:39:52.327735
958,251,2,2024-01-28 20:39:52.327735
210,9,4,2024-02-11 20:39:52.327735
985,79,3,2024-03-11 20:39:52.327735
993,52,2,2023-10-26 20:39:52.327735
623,386,5,2024-07-03 20:39:52.327735
616,409,4,2023-10-28 20:39:52.327735
828,269,5,2024-06-07 20:39:52.327735
683,226,2,2023-10-26 20:39:52.327735
460,51,5,2023-09-26 20:39:52.327735
356,186,5,2024-05-12 20:39:52.327735
324,34,1,2023-09-08 20:39:52.327735
133,291,2,2024-04-22 20:39:52.327735
888,230,5,2024-03-06 20:39:52.327735
805,131,3,2024-03-09 20:39:52.327735
840,490,2,2024-01-20 20:39:52.327735
127,120,1,2023-12-21 20:39:52.327735
106,443,4,2023-10-17 20:39:52.327735
604,326,5,2023-12-23 20:39:52.327735
799,247,3,2024-06-30 20:39:52.327735
378,432,1,2024-07-20 20:39:52.327735
905,192,2,2023-12-26 20:39:52.327735
51,497,5,2023-08-01 20:39:52.327735
29,403,1,2024-01-08 20:39:52.327735
462,323,1,2024-06-22 20:39:52.327735
296,210,3,2024-02-03 20:39:52.327735
297,103,4,2023-08-30 20:39:52.327735
726,329,4,2023-09-30 20:39:52.327735
779,372,4,2024-02-13 20:39:52.327735
407,460,2,2023-09-11 20:39:52.327735
769,133,1,2024-03-15 20:39:52.327735
814,323,2,2023-09-14 20:39:52.327735
613,139,1,2023-08-31 20:39:52.327735
405,121,3,2023-09-23 20:39:52.327735
346,94,3,2024-04-09 20:39:52.327735
622,452,2,2023-12-02 20:39:52.327735
420,453,2,2023-10-18 20:39:52.327735
182,129,3,2024-03-20 20:39:52.327735
983,91,5,2023-08-28 20:39:52.327735
825,92,4,2023-09-18 20:39:52.327735
1,63,4,2024-02-26 20:39:52.327735
831,29,3,2024-04-27 20:39:52.327735
950,210,4,2023-09-17 20:39:52.327735
567,12,5,2024-02-11 20:39:52.327735
371,333,5,2024-06-07 20:39:52.327735
936,297,1,2023-08-25 20:39:52.327735
911,130,2,2023-09-24 20:39:52.327735
661,293,4,2024-05-14 20:39:52.327735
431,173,5,2024-03-22 20:39:52.327735
969,208,2,2023-10-22 20:39:52.327735
309,432,2,2023-09-28 20:39:52.327735
137,24,1,2024-06-19 20:39:52.327735
202,99,2,2023-07-26 20:39:52.327735
436,406,2,2023-12-23 20:39:52.327735
313,356,3,2023-08-13 20:39:52.327735
117,139,1,2024-07-09 20:39:52.327735
666,314,1,2024-05-12 20:39:52.327735
937,174,4,2024-02-23 20:39:52.327735
803,29,2,2024-03-16 20:39:52.327735
575,419,4,2024-07-06 20:39:52.327735
244,496,5,2024-04-11 20:39:52.327735
537,143,2,2024-06-01 20:39:52.327735
602,316,5,2023-10-09 20:39:52.327735
75,351,3,2023-12-09 20:39:52.327735
806,42,2,2023-12-12 20:39:52.327735
386,489,4,2023-11-09 20:39:52.327735
903,299,4,2024-02-07 20:39:52.327735
210,208,2,2024-07-23 20:39:52.327735
475,330,4,2024-03-24 20:39:52.327735
418,433,2,2024-05-28 20:39:52.327735
347,192,1,2024-06-14 20:39:52.327735
529,160,4,2024-06-04 20:39:52.327735
640,64,2,2023-12-19 20:39:52.327735
939,243,2,2024-06-22 20:39:52.327735
955,258,4,2024-06-19 20:39:52.327735
876,152,1,2023-09-06 20:39:52.327735
763,215,4,2023-11-19 20:39:52.327735
179,322,2,2024-06-12 20:39:52.327735
182,166,1,2023-12-02 20:39:52.327735
664,31,5,2023-12-16 20:39:52.327735
25,371,3,2023-10-06 20:39:52.327735
967,232,4,2024-02-01 20:39:52.327735
180,282,2,2024-07-24 20:39:52.327735
710,29,1,2024-03-04 20:39:52.327735
501,195,1,2024-01-16 20:39:52.327735
856,334,5,2023-12-14 20:39:52.327735
161,256,4,2023-09-10 20:39:52.327735
177,281,1,2023-09-03 20:39:52.327735
285,304,5,2024-02-19 20:39:52.327735
63,321,2,2024-04-11 20:39:52.327735
662,437,5,2023-10-12 20:39:52.327735
666,323,4,2023-11-30 20:39:52.327735
156,346,5,2024-07-04 20:39:52.327735
882,402,1,2024-07-12 20:39:52.327735
469,393,1,2023-09-30 20:39:52.327735
49,294,3,2024-03-27 20:39:52.327735
967,87,5,2024-05-27 20:39:52.327735
849,149,2,2024-06-27 20:39:52.327735
84,249,4,2023-09-01 20:39:52.327735
361,321,3,2023-08-07 20:39:52.327735
689,405,5,2024-05-11 20:39:52.327735
148,283,2,2023-11-28 20:39:52.327735
630,362,3,2024-06-23 20:39:52.327735
342,379,1,2024-07-08 20:39:52.327735
476,198,4,2023-11-27 20:39:52.327735
63,44,5,2024-01-10 20:39:52.327735
701,356,2,2024-07-18 20:39:52.327735
360,28,1,2024-02-24 20:39:52.327735
561,429,3,2023-12-29 20:39:52.327735
327,17,4,2024-06-26 20:39:52.327735
769,127,3,2024-03-07 20:39:52.327735
736,379,3,2024-01-28 20:39:52.327735
141,168,2,2024-01-28 20:39:52.327735
990,244,1,2023-09-12 20:39:52.327735
215,387,5,2024-06-29 20:39:52.327735
435,76,2,2023-12-23 20:39:52.327735
891,231,4,2024-02-04 20:39:52.327735
952,204,3,2023-10-25 20:39:52.327735
723,450,4,2024-02-09 20:39:52.327735
318,248,2,2023-10-07 20:39:52.327735
32,302,2,2024-03-06 20:39:52.327735
670,214,5,2024-04-15 20:39:52.327735
285,215,3,2024-01-12 20:39:52.327735
305,158,2,2023-08-17 20:39:52.327735
429,69,4,2023-10-22 20:39:52.327735
477,393,5,2024-01-07 20:39:52.327735
286,85,4,2023-08-21 20:39:52.327735
144,267,3,2024-05-03 20:39:52.327735
424,69,5,2024-04-12 20:39:52.327735
19,99,5,2024-03-14 20:39:52.327735
18,347,5,2024-04-30 20:39:52.327735
769,497,1,2024-04-02 20:39:52.327735
590,450,5,2024-07-02 20:39:52.327735
371,216,4,2024-04-22 20:39:52.327735
175,415,4,2024-02-22 20:39:52.327735
194,161,3,2024-01-06 20:39:52.327735
502,423,2,2023-10-13 20:39:52.327735
988,94,2,2024-07-01 20:39:52.327735
113,174,1,2024-05-04 20:39:52.327735
114,165,5,2023-11-16 20:39:52.327735
222,115,1,2024-02-10 20:39:52.327735
678,220,3,2023-10-11 20:39:52.327735
947,444,3,2023-11-30 20:39:52.327735
831,31,2,2023-12-01 20:39:52.327735
644,11,3,2024-05-31 20:39:52.327735
897,343,5,2023-11-15 20:39:52.327735
264,377,4,2024-06-21 20:39:52.327735
925,130,3,2023-12-02 20:39:52.327735
55,488,1,2023-08-24 20:39:52.327735
871,105,5,2024-01-18 20:39:52.327735
643,27,3,2023-11-28 20:39:52.327735
800,227,3,2024-02-20 20:39:52.327735
778,2,5,2024-01-22 20:39:52.327735
458,359,3,2024-07-22 20:39:52.327735
979,101,4,2023-12-14 20:39:52.327735
878,21,2,2024-05-11 20:39:52.327735
162,58,5,2024-06-10 20:39:52.327735
380,389,1,2024-03-15 20:39:52.327735
993,180,3,2024-07-22 20:39:52.327735
87,429,2,2023-10-03 20:39:52.327735
55,341,1,2023-08-22 20:39:52.327735
476,349,1,2023-11-24 20:39:52.327735
800,20,4,2023-12-28 20:39:52.327735
178,255,2,2024-01-31 20:39:52.327735
391,317,5,2024-03-07 20:39:52.327735
349,38,2,2023-11-24 20:39:52.327735
8,148,2,2024-01-03 20:39:52.327735
833,498,1,2024-03-27 20:39:52.327735
313,25,4,2023-08-26 20:39:52.327735
759,386,4,2023-12-10 20:39:52.327735
835,121,2,2024-04-20 20:39:52.327735
984,416,2,2024-02-16 20:39:52.327735
983,26,3,2023-08-01 20:39:52.327735
443,454,1,2023-12-03 20:39:52.327735
767,169,5,2024-03-07 20:39:52.327735
328,323,5,2024-02-06 20:39:52.327735
54,225,4,2024-05-22 20:39:52.327735
761,1,1,2023-08-29 20:39:52.327735
239,307,4,2023-09-24 20:39:52.327735
229,261,5,2024-05-27 20:39:52.327735
579,13,2,2024-02-25 20:39:52.327735
51,403,1,2024-04-01 20:39:52.327735
609,396,1,2024-02-11 20:39:52.327735
604,48,3,2023-08-14 20:39:52.327735
264,409,2,2024-04-17 20:39:52.327735
418,313,2,2024-07-12 20:39:52.327735
803,371,4,2024-02-13 20:39:52.327735
96,291,1,2024-05-11 20:39:52.327735
88,332,4,2023-12-28 20:39:52.327735
78,94,2,2023-08-30 20:39:52.327735
288,261,3,2024-06-24 20:39:52.327735
120,482,1,2023-08-25 20:39:52.327735
814,278,2,2024-02-24 20:39:52.327735
491,359,3,2023-08-23 20:39:52.327735
912,205,5,2024-04-12 20:39:52.327735
452,185,2,2024-05-06 20:39:52.327735
500,175,5,2024-02-17 20:39:52.327735
165,438,4,2024-03-05 20:39:52.327735
182,387,5,2023-08-02 20:39:52.327735
469,380,2,2024-05-09 20:39:52.327735
910,309,5,2024-04-18 20:39:52.327735
735,468,1,2024-07-03 20:39:52.327735
823,415,2,2024-02-21 20:39:52.327735
944,69,3,2024-02-02 20:39:52.327735
978,472,5,2024-01-23 20:39:52.327735
7,104,1,2024-04-01 20:39:52.327735
330,246,4,2023-08-23 20:39:52.327735
775,161,4,2024-01-03 20:39:52.327735
673,200,5,2024-02-02 20:39:52.327735
151,216,4,2023-07-26 20:39:52.327735
85,434,3,2024-02-28 20:39:52.327735
147,212,2,2023-09-29 20:39:52.327735
624,16,1,2024-05-01 20:39:52.327735
381,498,5,2024-05-31 20:39:52.327735
915,372,4,2023-10-11 20:39:52.327735
548,332,2,2023-09-29 20:39:52.327735
285,205,3,2023-10-17 20:39:52.327735
700,365,4,2023-10-04 20:39:52.327735
82,490,4,2024-05-05 20:39:52.327735
514,39,1,2024-04-26 20:39:52.327735
897,89,3,2024-07-21 20:39:52.327735
815,430,3,2024-05-19 20:39:52.327735
709,256,5,2024-01-23 20:39:52.327735
916,480,1,2024-05-19 20:39:52.327735
523,254,5,2023-09-23 20:39:52.327735
746,216,1,2024-02-14 20:39:52.327735
386,368,3,2024-02-20 20:39:52.327735
707,303,1,2023-08-28 20:39:52.327735
471,172,1,2023-12-01 20:39:52.327735
119,137,1,2024-04-03 20:39:52.327735
396,488,2,2023-11-13 20:39:52.327735
532,498,2,2023-07-28 20:39:52.327735
261,471,3,2024-04-13 20:39:52.327735
805,384,1,2024-03-25 20:39:52.327735
934,178,3,2023-12-23 20:39:52.327735
256,77,2,2023-07-28 20:39:52.327735
734,188,1,2023-10-01 20:39:52.327735
905,480,5,2024-02-24 20:39:52.327735
226,498,2,2024-05-11 20:39:52.327735
53,15,2,2024-04-12 20:39:52.327735
940,292,2,2024-03-14 20:39:52.327735
867,497,1,2023-12-26 20:39:52.327735
500,319,4,2024-03-19 20:39:52.327735
506,325,5,2023-11-21 20:39:52.327735
854,214,5,2023-12-04 20:39:52.327735
364,208,3,2024-02-14 20:39:52.327735
280,169,1,2024-07-20 20:39:52.327735
593,330,2,2024-05-06 20:39:52.327735
714,280,4,2024-01-09 20:39:52.327735
158,466,1,2024-04-05 20:39:52.327735
632,305,1,2023-07-30 20:39:52.327735
59,146,4,2024-04-30 20:39:52.327735
727,263,2,2023-10-10 20:39:52.327735
128,4,1,2023-10-09 20:39:52.327735
736,90,5,2023-10-20 20:39:52.327735
721,453,5,2024-07-20 20:39:52.327735
882,60,4,2023-10-15 20:39:52.327735
115,311,2,2023-10-28 20:39:52.327735
209,16,4,2024-07-15 20:39:52.327735
526,227,1,2023-12-12 20:39:52.327735
521,474,5,2023-08-19 20:39:52.327735
552,466,3,2024-05-01 20:39:52.327735
962,29,4,2023-10-21 20:39:52.327735
237,151,3,2023-12-14 20:39:52.327735
281,245,3,2024-03-21 20:39:52.327735
359,270,5,2024-07-13 20:39:52.327735
201,79,4,2023-10-24 20:39:52.327735
758,433,3,2023-12-20 20:39:52.327735
278,289,1,2023-09-03 20:39:52.327735
235,153,2,2024-03-26 20:39:52.327735
494,277,2,2023-11-07 20:39:52.327735
4,401,5,2023-08-03 20:39:52.327735
666,279,4,2024-04-05 20:39:52.327735
442,57,4,2023-08-08 20:39:52.327735
29,491,2,2023-07-28 20:39:52.327735
109,465,1,2024-03-05 20:39:52.327735
610,186,2,2024-07-10 20:39:52.327735
727,398,2,2023-08-11 20:39:52.327735
805,93,4,2023-12-09 20:39:52.327735
75,276,3,2024-04-20 20:39:52.327735
838,158,1,2023-10-22 20:39:52.327735
146,275,4,2023-12-29 20:39:52.327735
128,181,2,2023-07-28 20:39:52.327735
853,359,3,2023-08-15 20:39:52.327735
42,440,1,2023-09-15 20:39:52.327735
356,77,5,2024-02-07 20:39:52.327735
41,466,1,2024-03-28 20:39:52.327735
934,151,1,2023-08-08 20:39:52.327735
34,446,2,2024-06-10 20:39:52.327735
17,238,2,2024-06-01 20:39:52.327735
677,289,5,2023-09-30 20:39:52.327735
153,231,5,2023-09-22 20:39:52.327735
998,488,5,2023-08-02 20:39:52.327735
378,18,4,2023-09-27 20:39:52.327735
588,73,4,2024-06-23 20:39:52.327735
599,417,2,2023-10-30 20:39:52.327735
629,416,2,2023-09-30 20:39:52.327735
874,189,5,2024-06-21 20:39:52.327735
342,438,4,2023-08-30 20:39:52.327735
981,17,3,2023-09-29 20:39:52.327735
27,19,4,2023-09-30 20:39:52.327735
825,219,2,2023-11-30 20:39:52.327735
287,326,4,2023-09-25 20:39:52.327735
646,483,2,2024-03-13 20:39:52.327735
731,120,5,2024-05-29 20:39:52.327735
168,101,5,2023-09-08 20:39:52.327735
610,34,5,2024-06-08 20:39:52.327735
268,84,3,2024-06-03 20:39:52.327735
749,409,3,2023-11-07 20:39:52.327735
821,196,2,2024-04-12 20:39:52.327735
455,330,1,2023-08-26 20:39:52.327735
906,202,3,2024-02-12 20:39:52.327735
685,344,2,2023-08-30 20:39:52.327735
401,341,4,2024-02-09 20:39:52.327735
922,11,5,2023-08-05 20:39:52.327735
981,347,5,2024-05-23 20:39:52.327735
476,400,5,2023-11-10 20:39:52.327735
702,218,2,2024-02-04 20:39:52.327735
634,445,5,2024-01-27 20:39:52.327735
558,253,3,2024-02-10 20:39:52.327735
576,222,4,2024-02-06 20:39:52.327735
130,383,5,2024-07-19 20:39:52.327735
822,369,2,2024-01-09 20:39:52.327735
363,80,4,2023-10-12 20:39:52.327735
705,7,5,2024-03-04 20:39:52.327735
819,272,1,2024-03-16 20:39:52.327735
693,227,5,2024-03-02 20:39:52.327735
292,16,3,2024-06-22 20:39:52.327735
371,424,4,2023-12-16 20:39:52.327735
794,12,3,2023-12-11 20:39:52.327735
29,291,1,2024-07-23 20:39:52.327735
149,241,1,2023-09-26 20:39:52.327735
779,21,3,2024-04-27 20:39:52.327735
296,178,4,2023-09-26 20:39:52.327735
11,427,1,2024-04-15 20:39:52.327735
512,228,1,2024-05-10 20:39:52.327735
676,496,5,2023-10-29 20:39:52.327735
113,273,2,2023-08-02 20:39:52.327735
187,288,1,2024-04-17 20:39:52.327735
807,297,4,2023-07-30 20:39:52.327735
744,134,4,2023-08-18 20:39:52.327735
227,472,5,2024-06-30 20:39:52.327735
310,283,4,2024-07-05 20:39:52.327735
98,404,5,2023-12-05 20:39:52.327735
55,153,1,2023-08-24 20:39:52.327735
623,66,1,2024-01-10 20:39:52.327735
664,137,1,2024-06-09 20:39:52.327735
758,92,1,2024-01-30 20:39:52.327735
406,437,2,2023-08-17 20:39:52.327735
69,317,2,2024-03-12 20:39:52.327735
312,422,1,2024-02-17 20:39:52.327735
289,259,4,2023-11-13 20:39:52.327735
762,468,5,2024-06-30 20:39:52.327735
548,454,3,2024-04-09 20:39:52.327735
751,103,5,2023-08-29 20:39:52.327735
148,481,3,2024-06-03 20:39:52.327735
467,55,3,2023-12-18 20:39:52.327735
739,257,1,2023-12-25 20:39:52.327735
244,101,3,2023-09-10 20:39:52.327735
491,198,1,2024-04-16 20:39:52.327735
849,301,2,2024-07-03 20:39:52.327735
958,226,4,2023-11-21 20:39:52.327735
507,431,3,2023-12-06 20:39:52.327735
365,463,4,2024-07-06 20:39:52.327735
482,237,1,2024-03-14 20:39:52.327735
201,26,3,2024-01-12 20:39:52.327735
154,121,5,2024-06-21 20:39:52.327735
450,398,2,2023-11-27 20:39:52.327735
501,182,2,2024-06-08 20:39:52.327735
73,199,3,2023-12-22 20:39:52.327735
713,302,2,2024-04-25 20:39:52.327735
296,255,5,2023-11-12 20:39:52.327735
17,122,4,2024-04-27 20:39:52.327735
641,31,5,2023-08-07 20:39:52.327735
217,472,2,2023-11-08 20:39:52.327735
61,315,4,2023-11-03 20:39:52.327735
939,479,5,2024-05-01 20:39:52.327735
616,285,1,2024-03-02 20:39:52.327735
42,106,1,2024-07-21 20:39:52.327735
25,224,4,2024-01-02 20:39:52.327735
39,273,4,2024-06-07 20:39:52.327735
803,398,4,2024-05-07 20:39:52.327735
131,232,1,2024-06-15 20:39:52.327735
498,420,5,2023-08-07 20:39:52.327735
229,256,4,2024-04-12 20:39:52.327735
108,442,1,2023-09-08 20:39:52.327735
172,496,4,2024-04-10 20:39:52.327735
435,24,4,2023-11-06 20:39:52.327735
478,109,4,2023-11-30 20:39:52.327735
102,191,1,2024-06-01 20:39:52.327735
866,347,5,2024-04-05 20:39:52.327735
524,25,1,2024-02-15 20:39:52.327735
275,187,1,2024-05-04 20:39:52.327735
613,288,4,2024-02-08 20:39:52.327735
44,116,3,2024-01-01 20:39:52.327735
955,338,3,2024-07-17 20:39:52.327735
817,366,3,2024-04-28 20:39:52.327735
957,402,1,2023-12-27 20:39:52.327735
17,37,4,2024-01-21 20:39:52.327735
330,282,3,2024-01-10 20:39:52.327735
569,137,2,2023-08-05 20:39:52.327735
823,227,2,2024-02-18 20:39:52.327735
497,320,2,2024-01-13 20:39:52.327735
815,328,5,2024-06-15 20:39:52.327735
12,404,4,2023-08-01 20:39:52.327735
318,182,1,2024-01-20 20:39:52.327735
592,362,1,2023-09-11 20:39:52.327735
216,86,4,2024-04-16 20:39:52.327735
339,467,5,2024-02-21 20:39:52.327735
776,414,4,2024-05-27 20:39:52.327735
991,53,5,2023-11-28 20:39:52.327735
661,348,3,2024-05-12 20:39:52.327735
81,355,3,2024-02-24 20:39:52.327735
727,235,5,2024-04-30 20:39:52.327735
485,447,4,2023-10-31 20:39:52.327735
374,267,3,2024-05-22 20:39:52.327735
976,287,4,2023-09-24 20:39:52.327735
710,433,3,2024-06-13 20:39:52.327735
200,496,4,2024-07-05 20:39:52.327735
537,487,4,2024-06-03 20:39:52.327735
466,100,2,2023-10-03 20:39:52.327735
89,478,5,2024-02-25 20:39:52.327735
268,87,1,2023-10-22 20:39:52.327735
655,403,5,2023-10-02 20:39:52.327735
571,396,4,2024-02-23 20:39:52.327735
922,15,4,2024-02-03 20:39:52.327735
489,415,5,2023-08-17 20:39:52.327735
877,427,4,2024-05-20 20:39:52.327735
538,101,3,2024-01-11 20:39:52.327735
47,165,4,2024-05-31 20:39:52.327735
288,463,5,2024-03-06 20:39:52.327735
778,29,5,2024-05-24 20:39:52.327735
16,114,5,2023-12-10 20:39:52.327735
711,107,2,2024-05-11 20:39:52.327735
401,410,2,2023-10-01 20:39:52.327735
919,364,2,2024-06-05 20:39:52.327735
794,130,2,2024-07-09 20:39:52.327735
981,84,2,2024-03-10 20:39:52.327735
86,271,2,2023-10-11 20:39:52.327735
250,244,2,2024-03-07 20:39:52.327735
391,388,5,2023-12-26 20:39:52.327735
782,214,1,2024-04-10 20:39:52.327735
335,306,2,2024-03-13 20:39:52.327735
629,166,5,2023-11-26 20:39:52.327735
519,279,1,2024-02-12 20:39:52.327735
137,59,2,2023-08-27 20:39:52.327735
883,90,1,2024-03-27 20:39:52.327735
688,371,1,2024-03-01 20:39:52.327735
840,331,3,2023-11-21 20:39:52.327735
498,412,4,2023-09-05 20:39:52.327735
827,194,3,2024-01-28 20:39:52.327735
727,123,1,2023-10-27 20:39:52.327735
477,136,5,2024-06-05 20:39:52.327735
594,413,2,2023-12-08 20:39:52.327735
223,139,4,2023-09-09 20:39:52.327735
990,229,2,2024-07-03 20:39:52.327735
372,274,5,2024-03-26 20:39:52.327735
935,439,4,2023-08-31 20:39:52.327735
995,50,3,2024-04-05 20:39:52.327735
402,398,1,2024-02-17 20:39:52.327735
443,118,5,2024-01-16 20:39:52.327735
490,202,1,2024-02-29 20:39:52.327735
615,483,1,2023-11-07 20:39:52.327735
273,393,2,2024-05-02 20:39:52.327735
526,483,5,2024-07-06 20:39:52.327735
159,395,1,2024-05-06 20:39:52.327735
152,191,3,2024-03-26 20:39:52.327735
995,364,4,2023-08-12 20:39:52.327735
620,460,5,2023-10-09 20:39:52.327735
188,323,2,2024-07-12 20:39:52.327735
813,181,5,2024-06-14 20:39:52.327735
98,423,2,2024-03-26 20:39:52.327735
131,78,4,2024-04-25 20:39:52.327735
805,440,3,2024-03-04 20:39:52.327735
171,412,1,2023-12-07 20:39:52.327735
936,75,5,2023-12-06 20:39:52.327735
986,295,2,2023-10-14 20:39:52.327735
183,281,4,2024-02-07 20:39:52.327735
983,21,1,2023-09-20 20:39:52.327735
364,394,4,2023-08-25 20:39:52.327735
39,171,3,2023-12-02 20:39:52.327735
527,15,1,2024-01-05 20:39:52.327735
888,211,1,2023-10-01 20:39:52.327735
497,48,1,2024-02-06 20:39:52.327735
516,86,2,2024-01-24 20:39:52.327735
349,149,1,2023-11-25 20:39:52.327735
982,188,4,2023-12-01 20:39:52.327735
921,372,2,2023-08-08 20:39:52.327735
397,492,1,2023-09-28 20:39:52.327735
722,480,4,2024-03-14 20:39:52.327735
161,306,4,2023-08-12 20:39:52.327735
16,151,5,2023-10-31 20:39:52.327735
493,141,4,2023-09-10 20:39:52.327735
426,69,3,2024-03-11 20:39:52.327735
108,260,1,2023-09-29 20:39:52.327735
894,476,1,2023-12-23 20:39:52.327735
450,334,1,2023-10-27 20:39:52.327735
311,456,4,2024-03-16 20:39:52.327735
739,9,4,2023-12-16 20:39:52.327735
170,121,1,2024-07-20 20:39:52.327735
546,371,2,2023-10-25 20:39:52.327735
414,419,2,2023-12-17 20:39:52.327735
251,101,3,2023-10-13 20:39:52.327735
759,149,5,2023-10-17 20:39:52.327735
781,442,3,2024-01-07 20:39:52.327735
141,146,1,2024-06-28 20:39:52.327735
274,353,1,2024-01-18 20:39:52.327735
416,456,1,2024-06-27 20:39:52.327735
608,243,5,2023-11-15 20:39:52.327735
739,241,4,2024-07-11 20:39:52.327735
891,337,5,2024-01-14 20:39:52.327735
39,43,3,2023-12-30 20:39:52.327735
814,95,4,2024-01-05 20:39:52.327735
29,226,4,2024-01-03 20:39:52.327735
958,6,3,2024-05-18 20:39:52.327735
477,214,4,2024-04-24 20:39:52.327735
318,206,2,2023-07-28 20:39:52.327735
245,67,3,2024-03-12 20:39:52.327735
748,396,3,2024-05-10 20:39:52.327735
697,100,2,2024-01-25 20:39:52.327735
272,12,5,2023-12-19 20:39:52.327735
440,237,5,2023-11-22 20:39:52.327735
748,322,5,2023-12-23 20:39:52.327735
239,258,4,2024-03-04 20:39:52.327735
377,399,2,2024-05-15 20:39:52.327735
266,407,3,2024-03-10 20:39:52.327735
926,413,3,2024-03-18 20:39:52.327735
921,337,3,2024-07-24 20:39:52.327735
359,480,4,2024-06-09 20:39:52.327735
340,135,4,2023-11-30 20:39:52.327735
389,222,5,2023-08-23 20:39:52.327735
577,156,4,2024-03-23 20:39:52.327735
990,142,5,2024-06-16 20:39:52.327735
689,428,5,2023-09-27 20:39:52.327735
3,158,3,2023-11-22 20:39:52.327735
